id_autor|id_idioma|link|idioma|desIdioma
45726657852595|3|457266578525953|PT|Português
20230089621540|0|202300896215400|EN|Inglês
20230089621540|1|202300896215401|FR|Francês
72824863420080|0|728248634200800|PT|Português
72824863420080|1|728248634200801|EN|Inglês
72824863420080|2|728248634200802|ES|Espanhol
44249410893884|0|442494108938840|PT|Português
44249410893884|1|442494108938841|EN|Inglês
44249410893884|2|442494108938842|FR|Francês
44249410893884|3|442494108938843|ES|Espanhol
56268670900854|0|562686709008540|EN|Inglês
56268670900854|1|562686709008541|ES|Espanhol
93722871814514|0|937228718145140|EN|Inglês
93722871814514|1|937228718145141|DE|Alemão
93722871814514|2|937228718145142|ES|Espanhol
06632549723830|0|066325497238300|DE|Alemão
06632549723830|1|066325497238301|EN|Inglês
06632549723830|2|066325497238302|PT|Português
06632549723830|3|066325497238303|LA|Latim
33383180932474|0|333831809324740|EN|Inglês
09516731400241|0|095167314002410|EN|Inglês
68723811261149|0|687238112611490|EN|Inglês
68723811261149|1|687238112611491|ES|Espanhol
68723811261149|2|687238112611492|IT|Italiano
28051734077960|0|280517340779600|EN|Inglês
28051734077960|1|280517340779601|ES|Espanhol
28051734077960|2|280517340779602|FR|Francês
28051734077960|3|280517340779603|IT|Italiano
00313625770577|0|003136257705770|EN|Inglês
14476515323918|0|144765153239180|EN|Inglês
37162987559085|0|371629875590850|EN|Inglês
37162987559085|1|371629875590851|FR|Francês
37162987559085|2|371629875590852|PT|Português
37162987559085|3|371629875590853|ES|Espanhol
77536606712751|0|775366067127510|EN|Inglês
77536606712751|1|775366067127511|FR|Francês
77536606712751|2|775366067127512|ES|Espanhol
25957185152887|0|259571851528870|PT|Português
25957185152887|1|259571851528871|EN|Inglês
25957185152887|2|259571851528872|FR|Francês
57657183056192|0|576571830561920|EN|Inglês
57657183056192|1|576571830561921|ES|Espanhol
21338468957117|0|213384689571170|EN|Inglês
24608748192543|0|246087481925430|EN|Inglês
32628407103658|0|326284071036580|EN|Inglês
32628407103658|1|326284071036581|PT|Português
32213873407487|0|322138734074870|PT|Português
32213873407487|1|322138734074871|EN|Inglês
32213873407487|2|322138734074872|FR|Francês
08398403192996|0|083984031929960|EN|Inglês
08398403192996|1|083984031929961|FR|Francês
08398403192996|2|083984031929962|ES|Espanhol
26333722808926|0|263337228089260|PT|Português
26333722808926|1|263337228089261|EN|Inglês
26333722808926|2|263337228089262|IT|Italiano
12586364361237|0|125863643612370|PT|Português
12586364361237|1|125863643612371|EN|Inglês
12586364361237|2|125863643612372|NL|Holandês
37219765294185|0|372197652941850|EN|Inglês
37219765294185|1|372197652941851|FR|Francês
37219765294185|2|372197652941852|ES|Espanhol
34354244096225|0|343542440962250|ES|Espanhol
34354244096225|1|343542440962251|EN|Inglês
34354244096225|2|343542440962252|PT|Português
23478580004172|0|234785800041720|EN|Inglês
23478580004172|1|234785800041721|NL|Holandês
58920798404832|0|589207984048320|EN|Inglês
44348580368600|0|443485803686000|DE|Alemão
44348580368600|1|443485803686001|EN|Inglês
44348580368600|2|443485803686002|PT|Português
25831781415679|0|258317814156790|EN|Inglês
25831781415679|1|258317814156791|ES|Espanhol
25831781415679|2|258317814156792|FR|Francês
09110009789771|0|091100097897710|EN|Inglês
41708952523045|0|417089525230450|EN|Inglês
41708952523045|1|417089525230451|DE|Alemão
38917516942208|0|389175169422080|ES|Espanhol
00001948346844|0|000019483468440|EN|Inglês
00001948346844|1|000019483468441|FR|Francês
83478518284364|0|834785182843640|EN|Inglês
83478518284364|1|834785182843641|ES|Espanhol
09987141958057|0|099871419580570|EN|Inglês
28256968382075|0|282569683820750|PT|Português
28256968382075|1|282569683820751|EN|Inglês
07747774352217|0|077477743522170|ES|Espanhol
07747774352217|1|077477743522171|EN|Inglês
07747774352217|2|077477743522172|IT|Italiano
89604454431782|0|896044544317820|EN|Inglês
89604454431782|1|896044544317821|ES|Espanhol
68985247524605|0|689852475246050|EN|Inglês
13807998348531|0|138079983485310|EN|Inglês
13807998348531|1|138079983485311|ES|Espanhol
87126249227612|0|871262492276120|EN|Inglês
87126249227612|1|871262492276121|PT|Português
87126249227612|2|871262492276122|FR|Francês
86515742605446|0|865157426054460|EN|Inglês
86515742605446|1|865157426054461|PT|Português
48862593448518|0|488625934485180|EN|Inglês
58685235743119|0|586852357431190|EN|Inglês
58685235743119|1|586852357431191|ES|Espanhol
29091940824803|0|290919408248030|EN|Inglês
29091940824803|1|290919408248031|ES|Espanhol
95502654745344|0|955026547453440|EN|Inglês
95502654745344|1|955026547453441|ES|Espanhol
70450843013846|0|704508430138460|EN|Inglês
70450843013846|1|704508430138461|FR|Francês
70450843013846|2|704508430138462|IT|Italiano
70450843013846|3|704508430138463|PT|Português
47306444287969|0|473064442879690|EN|Inglês
47306444287969|1|473064442879691|FR|Francês
47306444287969|2|473064442879692|ES|Espanhol
12635495117258|0|126354951172580|EN|Inglês
12635495117258|1|126354951172581|PT|Português
12635495117258|2|126354951172582|FR|Francês
92845106907956|0|928451069079560|EN|Inglês
92845106907956|1|928451069079561|ES|Espanhol
92845106907956|2|928451069079562|IT|Italiano
52939674461575|0|529396744615750|EN|Inglês
52939674461575|1|529396744615751|FR|Francês
68134742120359|0|681347421203590|EN|Inglês
12305348430260|0|123053484302600|EN|Inglês
12305348430260|1|123053484302601|PT|Português
12305348430260|2|123053484302602|ZH|Chinês
26673748472283|0|266737484722830|ES|Espanhol
26673748472283|1|266737484722831|EN|Inglês
26673748472283|2|266737484722832|FR|Francês
26673748472283|3|266737484722833|PT|Português
26673748472283|4|266737484722834|IT|Italiano
26673748472283|5|266737484722835|ZH|Chinês
26673748472283|6|266737484722836|KO|Coreano
75990131659844|0|759901316598440|EN|Inglês
75990131659844|1|759901316598441|FR|Francês
38131612948593|0|381316129485930|EN|Inglês
38131612948593|1|381316129485931|PT|Português
38131612948593|2|381316129485932|ES|Espanhol
27225140175485|0|272251401754850|EN|Inglês
20230814124499|0|202308141244990|EN|Inglês
20230814124499|1|202308141244991|ES|Espanhol
19127078841931|0|191270788419310|EN|Inglês
19127078841931|1|191270788419311|DE|Alemão
19127078841931|2|191270788419312|PT|Português
19127078841931|3|191270788419313|ES|Espanhol
93960379840980|0|939603798409800|EN|Inglês
93960379840980|1|939603798409801|ES|Espanhol
93960379840980|2|939603798409802|DE|Alemão
60420575271589|0|604205752715890|EN|Inglês
92453681310858|0|924536813108580|EN|Inglês
92453681310858|1|924536813108581|ES|Espanhol
92453681310858|2|924536813108582|PT|Português
92453681310858|3|924536813108583|IT|Italiano
13410033307037|0|134100333070370|EN|Inglês
13410033307037|1|134100333070371|ES|Espanhol
13410033307037|2|134100333070372|PT|Português
49811610734690|0|498116107346900|EN|Inglês
26165922912123|0|261659229121230|EN|Inglês
26165922912123|1|261659229121231|ES|Espanhol
17035297715549|0|170352977155490|EN|Inglês
17035297715549|1|170352977155491|JA|Japonês
25550226705204|0|255502267052040|EN|Inglês
25550226705204|1|255502267052041|PT|Português
07061962405906|0|070619624059060|EN|Inglês
07061962405906|1|070619624059061|ES|Espanhol
07061962405906|2|070619624059062|FR|Francês
07061962405906|3|070619624059063|FI|Finlandês
43582724454168|0|435827244541680|ES|Espanhol
43582724454168|1|435827244541681|EN|Inglês
43582724454168|2|435827244541682|FR|Francês
43582724454168|3|435827244541683|PT|Português
05570988402551|0|055709884025510|PT|Português
05570988402551|1|055709884025511|EN|Inglês
05570988402551|2|055709884025512|ES|Espanhol
55115530052195|0|551155300521950|EN|Inglês
97802436808266|0|978024368082660|EN|Inglês
21560972213940|0|215609722139400|KO|Coreano
21560972213940|1|215609722139401|EN|Inglês
62291555771478|0|622915557714780|EN|Inglês
62291555771478|1|622915557714781|PT|Português
57985003144119|0|579850031441190|EN|Inglês
57985003144119|1|579850031441191|FR|Francês
57985003144119|2|579850031441192|PT|Português
55051332618408|0|550513326184080|EN|Inglês
55051332618408|1|550513326184081|ES|Espanhol
14090534690136|0|140905346901360|EN|Inglês
14090534690136|1|140905346901361|JA|Japonês
37690919795787|0|376909197957870|EN|Inglês
37690919795787|1|376909197957871|FR|Francês
24167208584279|0|241672085842790|ES|Espanhol
24167208584279|1|241672085842791|EN|Inglês
24167208584279|2|241672085842792|PT|Português
07139477522262|0|071394775222620|EN|Inglês
07139477522262|1|071394775222621|IT|Italiano
99515840403863|0|995158404038630|PT|Português
99515840403863|1|995158404038631|ES|Espanhol
99515840403863|2|995158404038632|EN|Inglês
99515840403863|3|995158404038633|IT|Italiano
95102897973575|0|951028979735750|EN|Inglês
26800088462166|0|268000884621660|ES|Espanhol
26800088462166|1|268000884621661|EN|Inglês
82923743939851|0|829237439398510|EN|Inglês
82923743939851|1|829237439398511|FR|Francês
10109220389767|0|101092203897670|EN|Inglês
10109220389767|1|101092203897671|ES|Espanhol
64818158160492|0|648181581604920|EN|Inglês
36041024921911|0|360410249219110|EN|Inglês
36041024921911|1|360410249219111|FR|Francês
36041024921911|2|360410249219112|ES|Espanhol
36041024921911|3|360410249219113|JA|Japonês
74986352872491|0|749863528724910|EN|Inglês
74986352872491|1|749863528724911|ES|Espanhol
35923329757109|0|359233297571090|EN|Inglês
35923329757109|1|359233297571091|DE|Alemão
35923329757109|2|359233297571092|FR|Francês
55909565349548|0|559095653495480|EN|Inglês
55909565349548|1|559095653495481|DE|Alemão
05778952659349|0|057789526593490|FR|Francês
05778952659349|1|057789526593491|PT|Português
05778952659349|2|057789526593492|EN|Inglês
05778952659349|3|057789526593493|ES|Espanhol
63876539828813|0|638765398288130|EN|Inglês
63876539828813|1|638765398288131|ES|Espanhol
76915322233893|0|769153222338930|EN|Inglês
76915322233893|1|769153222338931|PT|Português
97035318559066|0|970353185590660|ES|Espanhol
97035318559066|1|970353185590661|FR|Francês
97035318559066|2|970353185590662|EN|Inglês
43795598794555|0|437955987945550|EN|Inglês
43795598794555|1|437955987945551|ES|Espanhol
02082238874350|0|020822388743500|ES|Espanhol
02082238874350|1|020822388743501|EN|Inglês
97695725568502|0|976957255685020|EN|Inglês
97695725568502|1|976957255685021|IT|Italiano
51926815977040|0|519268159770400|EN|Inglês
51926815977040|1|519268159770401|ES|Espanhol
13309656202548|0|133096562025480|ES|Espanhol
13309656202548|1|133096562025481|EN|Inglês
36503505486405|0|365035054864050|EN|Inglês
63696954174963|0|636969541749630|PT|Português
63696954174963|1|636969541749631|EN|Inglês
63696954174963|2|636969541749632|ES|Espanhol
63696954174963|3|636969541749633|FR|Francês
38324481934364|0|383244819343640|EN|Inglês
38324481934364|1|383244819343641|ES|Espanhol
34623363518888|0|346233635188880|EN|Inglês
34623363518888|1|346233635188881|ES|Espanhol
34623363518888|2|346233635188882|FR|Francês
71453377258903|0|714533772589030|EN|Inglês
76956706559542|0|769567065595420|EN|Inglês
76956706559542|1|769567065595421|FR|Francês
76956706559542|2|769567065595422|DE|Alemão
76956706559542|3|769567065595423|IT|Italiano
76956706559542|4|769567065595424|PT|Português
36547705343649|0|365477053436490|EN|Inglês
36547705343649|1|365477053436491|FR|Francês
27781620790597|0|277816207905970|ES|Espanhol
27781620790597|1|277816207905971|EN|Inglês
55708147751361|0|557081477513610|EN|Inglês
55708147751361|1|557081477513611|FR|Francês
56837638202279|0|568376382022790|PT|Português
56837638202279|1|568376382022791|EN|Inglês
56837638202279|2|568376382022792|ES|Espanhol
56837638202279|3|568376382022793|FR|Francês
56837638202279|4|568376382022794|IW|Hebraico
56837638202279|5|568376382022795|JA|Japonês
56837638202279|6|568376382022796|EL|Grego
56837638202279|7|568376382022797|IT|Italiano
39332790871569|0|393327908715690|EN|Inglês
39332790871569|1|393327908715691|PT|Português
39332790871569|2|393327908715692|ES|Espanhol
89283981665397|0|892839816653970|EN|Inglês
89283981665397|1|892839816653971|ES|Espanhol
07855056997335|0|078550569973350|DE|Alemão
07855056997335|1|078550569973351|EN|Inglês
07855056997335|2|078550569973352|ES|Espanhol
07855056997335|3|078550569973353|FR|Francês
07855056997335|4|078550569973354|IT|Italiano
21004979116020|0|210049791160200|ES|Espanhol
21004979116020|1|210049791160201|PT|Português
21004979116020|2|210049791160202|EN|Inglês
46951236029687|0|469512360296870|EN|Inglês
46951236029687|1|469512360296871|ES|Espanhol
12523323384837|0|125233233848370|EN|Inglês
12523323384837|1|125233233848371|DE|Alemão
12523323384837|2|125233233848372|ES|Espanhol
35045022166824|0|350450221668240|EN|Inglês
35045022166824|1|350450221668241|PT|Português
35045022166824|2|350450221668242|ES|Espanhol
81319177692811|0|813191776928110|ES|Espanhol
81319177692811|1|813191776928111|PT|Português
81319177692811|2|813191776928112|EN|Inglês
30545131984722|0|305451319847220|FR|Francês
30545131984722|1|305451319847221|EN|Inglês
54001833729264|0|540018337292640|EN|Inglês
19212576554236|0|192125765542360|EN|Inglês
19212576554236|1|192125765542361|ES|Espanhol
19212576554236|2|192125765542362|PT|Português
96339343493358|0|963393434933580|JA|Japonês
96339343493358|1|963393434933581|EN|Inglês
26175401428037|0|261754014280370|EN|Inglês
32075109178375|0|320751091783750|PT|Português
32075109178375|1|320751091783751|EN|Inglês
32075109178375|2|320751091783752|ES|Espanhol
32075109178375|3|320751091783753|IT|Italiano
69414418486025|0|694144184860250|EN|Inglês
69414418486025|1|694144184860251|ES|Espanhol
69414418486025|2|694144184860252|PT|Português
45038207639425|0|450382076394250|PT|Português
45038207639425|1|450382076394251|RU|Russo
45038207639425|2|450382076394252|EN|Inglês
45038207639425|3|450382076394253|FR|Francês
45038207639425|4|450382076394254|DE|Alemão
08059199564860|0|080591995648600|EN|Inglês
08059199564860|1|080591995648601|ES|Espanhol
08059199564860|2|080591995648602|PT|Português
49405560928088|0|494055609280880|EN|Inglês
49405560928088|1|494055609280881|ES|Espanhol
49405560928088|2|494055609280882|FR|Francês
76245931614707|0|762459316147070|EN|Inglês
91462690681682|0|914626906816820|EN|Inglês
91462690681682|1|914626906816821|FR|Francês
91462690681682|2|914626906816822|ES|Espanhol
99160485531892|0|991604855318920|ES|Espanhol
99160485531892|1|991604855318921|EN|Inglês
30260717556147|0|302607175561470|EN|Inglês
30260717556147|1|302607175561471|PT|Português
13085633623819|0|130856336238190|EN|Inglês
13085633623819|1|130856336238191|ES|Espanhol
13085633623819|2|130856336238192|PT|Português
05356718868779|0|053567188687790|ES|Espanhol
05356718868779|1|053567188687791|EN|Inglês
57807133658399|0|578071336583990|ES|Espanhol
57807133658399|1|578071336583991|EN|Inglês
57807133658399|2|578071336583992|PT|Português
61792535819079|0|617925358190790|EN|Inglês
61792535819079|1|617925358190791|FR|Francês
72749577050881|0|727495770508810|EN|Inglês
72749577050881|1|727495770508811|ES|Espanhol
82224955491397|0|822249554913970|FR|Francês
82224955491397|1|822249554913971|EN|Inglês
82224955491397|2|822249554913972|ES|Espanhol
82224955491397|3|822249554913973|PT|Português
82224955491397|4|822249554913974|IT|Italiano
22504207805706|0|225042078057060|EN|Inglês
23020694433271|0|230206944332710|EN|Inglês
23020694433271|1|230206944332711|ES|Espanhol
58800700795106|0|588007007951060|EN|Inglês
58800700795106|1|588007007951061|PT|Português
58800700795106|2|588007007951062|FR|Francês
57988336665091|0|579883366650910|FR|Francês
57988336665091|1|579883366650911|EN|Inglês
21336619791961|0|213366197919610|EN|Inglês
21336619791961|1|213366197919611|PT|Português
88567946967360|0|885679469673600|EN|Inglês
26150704792184|0|261507047921840|EN|Inglês
26150704792184|1|261507047921841|FR|Francês
26150704792184|2|261507047921842|IT|Italiano
26150704792184|3|261507047921843|ES|Espanhol
68656519061423|0|686565190614230|EN|Inglês
53753548825250|0|537535488252500|PT|Português
59746545986127|0|597465459861270|EN|Inglês
59746545986127|1|597465459861271|PT|Português
05779497458915|0|057794974589150|EN|Inglês
05779497458915|1|057794974589151|FR|Francês
05779497458915|2|057794974589152|ES|Espanhol
49287915030451|0|492879150304510|EN|Inglês
49287915030451|1|492879150304511|ES|Espanhol
49287915030451|2|492879150304512|PT|Português
27905238753588|0|279052387535880|PT|Português
27905238753588|1|279052387535881|EN|Inglês
27905238753588|2|279052387535882|ES|Espanhol
27905238753588|3|279052387535883|DE|Alemão
39109305677837|0|391093056778370|RU|Russo
39109305677837|1|391093056778371|EN|Inglês
39109305677837|2|391093056778372|PT|Português
46965258261208|0|469652582612080|EN|Inglês
46965258261208|1|469652582612081|PT|Português
35825596747458|0|358255967474580|EN|Inglês
35825596747458|1|358255967474581|ES|Espanhol
55375851150386|0|553758511503860|FR|Francês
55375851150386|1|553758511503861|EN|Inglês
07519656420869|0|075196564208690|JA|Japonês
07519656420869|1|075196564208691|EN|Inglês
07519656420869|2|075196564208692|PT|Português
10156169619645|0|101561696196450|PT|Português
10156169619645|1|101561696196451|ES|Espanhol
10156169619645|2|101561696196452|EN|Inglês
10156169619645|3|101561696196453|FR|Francês
28733753350512|0|287337533505120|EN|Inglês
28733753350512|1|287337533505121|ES|Espanhol
53604086113982|0|536040861139820|ES|Espanhol
35306582685096|0|353065826850960|EN|Inglês
58661430014987|0|586614300149870|EN|Inglês
58661430014987|1|586614300149871|FR|Francês
58661430014987|2|586614300149872|ES|Espanhol
58661430014987|3|586614300149873|IT|Italiano
26294081749772|0|262940817497720|EN|Inglês
79658380070814|0|796583800708140|ES|Espanhol
79658380070814|1|796583800708141|EN|Inglês
79658380070814|2|796583800708142|IT|Italiano
79658380070814|3|796583800708143|FR|Francês
18954956709188|0|189549567091880|EN|Inglês
18954956709188|1|189549567091881|ES|Espanhol
08194773438400|0|081947734384000|EN|Inglês
08194773438400|1|081947734384001|PT|Português
08194773438400|2|081947734384002|ES|Espanhol
77471687235814|0|774716872358140|EN|Inglês
56746517473725|0|567465174737250|FR|Francês
56746517473725|1|567465174737251|EN|Inglês
78291522202973|0|782915222029730|EN|Inglês
78291522202973|1|782915222029731|ES|Espanhol
10855137768864|0|108551377688640|EN|Inglês
81111385456020|0|811113854560200|EN|Inglês
81111385456020|1|811113854560201|ES|Espanhol
81111385456020|2|811113854560202|FR|Francês
36219938850643|0|362199388506430|PT|Português
36219938850643|1|362199388506431|EN|Inglês
36219938850643|2|362199388506432|FR|Francês
19412527458142|0|194125274581420|EN|Inglês
19412527458142|1|194125274581421|ES|Espanhol
84465274431894|0|844652744318940|EN|Inglês
84465274431894|1|844652744318941|ES|Espanhol
84465274431894|2|844652744318942|JA|Japonês
56608350911300|0|566083509113000|EN|Inglês
56608350911300|1|566083509113001|ES|Espanhol
56608350911300|2|566083509113002|PT|Português
56608350911300|3|566083509113003|FR|Francês
28003866597876|0|280038665978760|EN|Inglês
46153782514283|0|461537825142830|EN|Inglês
49407974507759|0|494079745077590|EN|Inglês
49407974507759|1|494079745077591|PT|Português
25776806530679|0|257768065306790|RU|Russo
25776806530679|1|257768065306791|EN|Inglês
25776806530679|2|257768065306792|FR|Francês
25776806530679|3|257768065306793|IT|Italiano
25776806530679|4|257768065306794|ES|Espanhol
93367734853964|0|933677348539640|EN|Inglês
93367734853964|1|933677348539641|ES|Espanhol
46898674852080|0|468986748520800|ES|Espanhol
46898674852080|1|468986748520801|EN|Inglês
46898674852080|2|468986748520802|PT|Português
29466230451089|0|294662304510890|PT|Português
29466230451089|1|294662304510891|EN|Inglês
29466230451089|2|294662304510892|FR|Francês
29466230451089|3|294662304510893|ES|Espanhol
29466230451089|4|294662304510894|IT|Italiano
02019608926042|0|020196089260420|EN|Inglês
02019608926042|1|020196089260421|FR|Francês
02019608926042|2|020196089260422|DE|Alemão
02019608926042|3|020196089260423|ES|Espanhol
68653157631987|0|686531576319870|PT|Português
68653157631987|1|686531576319871|ES|Espanhol
68653157631987|2|686531576319872|EN|Inglês
72943322993518|0|729433229935180|PT|Português
72943322993518|1|729433229935181|EN|Inglês
72943322993518|2|729433229935182|FR|Francês
72943322993518|3|729433229935183|ES|Espanhol
22934136473940|0|229341364739400|IT|Italiano
22934136473940|1|229341364739401|EN|Inglês
22934136473940|2|229341364739402|ES|Espanhol
19951805195534|0|199518051955340|DE|Alemão
19951805195534|1|199518051955341|EN|Inglês
19951805195534|2|199518051955342|ES|Espanhol
60996299761609|0|609962997616090|EN|Inglês
60996299761609|1|609962997616091|FR|Francês
18563601137468|0|185636011374680|EN|Inglês
18563601137468|1|185636011374681|ES|Espanhol
18563601137468|2|185636011374682|FR|Francês
08415735190907|0|084157351909070|EN|Inglês
08415735190907|1|084157351909071|ES|Espanhol
08415735190907|2|084157351909072|FR|Francês
02523779194273|0|025237791942730|EN|Inglês
02523779194273|1|025237791942731|ES|Espanhol
02523779194273|2|025237791942732|DE|Alemão
02523779194273|3|025237791942733|FR|Francês
54383159774999|0|543831597749990|EN|Inglês
54383159774999|1|543831597749991|ES|Espanhol
11327191424332|0|113271914243320|EN|Inglês
80023778677961|0|800237786779610|PT|Português
80023778677961|1|800237786779611|EN|Inglês
66799353224249|0|667993532242490|EN|Inglês
66799353224249|1|667993532242491|FR|Francês
39989455841703|0|399894558417030|EN|Inglês
39989455841703|1|399894558417031|ES|Espanhol
90488671546191|0|904886715461910|PT|Português
90488671546191|1|904886715461911|EN|Inglês
90488671546191|2|904886715461912|FR|Francês
21649532287831|0|216495322878310|EN|Inglês
21649532287831|1|216495322878311|PT|Português
21649532287831|2|216495322878312|FR|Francês
82058576213071|0|820585762130710|EN|Inglês
82058576213071|1|820585762130711|ES|Espanhol
61061192349779|0|610611923497790|EN|Inglês
53928200012173|0|539282000121730|EN|Inglês
55515204008219|0|555152040082190|EN|Inglês
55515204008219|1|555152040082191|FR|Francês
65998851068695|0|659988510686950|DE|Alemão
65998851068695|1|659988510686951|ES|Espanhol
65998851068695|2|659988510686952|EN|Inglês
65998851068695|3|659988510686953|IT|Italiano
80871234657190|0|808712346571900|EN|Inglês
80871234657190|1|808712346571901|ES|Espanhol
80871234657190|2|808712346571902|FR|Francês
76081964128366|0|760819641283660|ES|Espanhol
76081964128366|1|760819641283661|PT|Português
76081964128366|2|760819641283662|EN|Inglês
76081964128366|3|760819641283663|IT|Italiano
74501667972124|0|745016679721240|EN|Inglês
74501667972124|1|745016679721241|FR|Francês
60168226365314|0|601682263653140|FR|Francês
60168226365314|1|601682263653141|EN|Inglês
21823965826120|0|218239658261200|EN|Inglês
21823965826120|1|218239658261201|ES|Espanhol
21823965826120|2|218239658261202|DE|Alemão
79356574346576|0|793565743465760|EN|Inglês
79356574346576|1|793565743465761|DE|Alemão
79356574346576|2|793565743465762|ES|Espanhol
79356574346576|3|793565743465763|PT|Português
57029126020221|0|570291260202210|EN|Inglês
68901324420743|0|689013244207430|EN|Inglês
68901324420743|1|689013244207431|ES|Espanhol
32944687727598|0|329446877275980|EN|Inglês
32944687727598|1|329446877275981|NL|Holandês
32944687727598|2|329446877275982|PT|Português
32944687727598|3|329446877275983|FR|Francês
32944687727598|4|329446877275984|IT|Italiano
09902638564502|0|099026385645020|DE|Alemão
09902638564502|1|099026385645021|FR|Francês
09902638564502|2|099026385645022|EN|Inglês
09902638564502|3|099026385645023|ES|Espanhol
15350764773182|0|153507647731820|EN|Inglês
15350764773182|1|153507647731821|ES|Espanhol
54950186836497|0|549501868364970|FR|Francês
54950186836497|1|549501868364971|EN|Inglês
54950186836497|2|549501868364972|PT|Português
54950186836497|3|549501868364973|ES|Espanhol
86203755404108|0|862037554041080|ES|Espanhol
86203755404108|1|862037554041081|FR|Francês
86203755404108|2|862037554041082|EN|Inglês
24568796165600|0|245687961656000|PT|Português
24568796165600|1|245687961656001|EN|Inglês
24568796165600|2|245687961656002|ES|Espanhol
24568796165600|3|245687961656003|DE|Alemão
49166507859931|0|491665078599310|EN|Inglês
56065339264046|0|560653392640460|EN|Inglês
56065339264046|1|560653392640461|ES|Espanhol
56065339264046|2|560653392640462|FR|Francês
58756051410337|0|587560514103370|FR|Francês
58756051410337|1|587560514103371|EN|Inglês
58756051410337|2|587560514103372|PT|Português
58756051410337|3|587560514103373|ES|Espanhol
58756051410337|4|587560514103374|IT|Italiano
58756051410337|5|587560514103375|DE|Alemão
94162331037750|0|941623310377500|EN|Inglês
94162331037750|1|941623310377501|DE|Alemão
94162331037750|2|941623310377502|PT|Português
52843427292607|0|528434272926070|FR|Francês
52843427292607|1|528434272926071|EN|Inglês
13687648589099|0|136876485890990|EN|Inglês
13687648589099|1|136876485890991|ES|Espanhol
02456847507371|0|024568475073710|EN|Inglês
02456847507371|1|024568475073711|JA|Japonês
02456847507371|2|024568475073712|FR|Francês
02456847507371|3|024568475073713|ES|Espanhol
14710449766037|0|147104497660370|EN|Inglês
72633771308673|0|726337713086730|EN|Inglês
72633771308673|1|726337713086731|DE|Alemão
72633771308673|2|726337713086732|PT|Português
47210161034226|0|472101610342260|EN|Inglês
47210161034226|1|472101610342261|ES|Espanhol
47210161034226|2|472101610342262|FR|Francês
47210161034226|3|472101610342263|IT|Italiano
12620202483779|0|126202024837790|EN|Inglês
12620202483779|1|126202024837791|ES|Espanhol
12620202483779|2|126202024837792|FR|Francês
05093025535625|0|050930255356250|EN|Inglês
06387974773856|0|063879747738560|EN|Inglês
06387974773856|1|063879747738561|FR|Francês
06387974773856|2|063879747738562|ES|Espanhol
40626620110701|0|406266201107010|ES|Espanhol
40626620110701|1|406266201107011|EN|Inglês
38914190540949|0|389141905409490|EN|Inglês
38914190540949|1|389141905409491|PT|Português
44198115414527|0|441981154145270|EN|Inglês
44198115414527|1|441981154145271|ES|Espanhol
44198115414527|2|441981154145272|PT|Português
85667581908849|0|856675819088490|ES|Espanhol
85667581908849|1|856675819088491|FR|Francês
85667581908849|2|856675819088492|PT|Português
85667581908849|3|856675819088493|EN|Inglês
97027431723360|0|970274317233600|PT|Português
97027431723360|1|970274317233601|EN|Inglês
97027431723360|2|970274317233602|ES|Espanhol
73792510805304|0|737925108053040|EN|Inglês
73792510805304|1|737925108053041|ES|Espanhol
65057895138845|0|650578951388450|EN|Inglês
99699542929405|0|996995429294050|ES|Espanhol
99699542929405|1|996995429294051|PT|Português
99699542929405|2|996995429294052|EN|Inglês
56278456683303|0|562784566833030|EN|Inglês
51540730749377|0|515407307493770|EN|Inglês
85651512901344|0|856515129013440|PT|Português
85651512901344|1|856515129013441|EN|Inglês
87338908310550|0|873389083105500|EN|Inglês
87338908310550|1|873389083105501|FR|Francês
87338908310550|2|873389083105502|ES|Espanhol
87338908310550|3|873389083105503|PT|Português
37410031700639|0|374100317006390|EN|Inglês
15467012112958|0|154670121129580|EN|Inglês
15467012112958|1|154670121129581|PT|Português
15467012112958|2|154670121129582|FR|Francês
40731926425760|0|407319264257600|ES|Espanhol
40731926425760|1|407319264257601|EN|Inglês
40731926425760|2|407319264257602|IT|Italiano
40731926425760|3|407319264257603|LA|Latim
40731926425760|4|407319264257604|RU|Russo
40731926425760|5|407319264257605|ZH|Chinês
47459690960722|0|474596909607220|EN|Inglês
95269939725770|0|952699397257700|EN|Inglês
22395939351306|0|223959393513060|EN|Inglês
22395939351306|1|223959393513061|PT|Português
22395939351306|2|223959393513062|ES|Espanhol
16858554787169|0|168585547871690|PT|Português
16858554787169|1|168585547871691|FR|Francês
16858554787169|2|168585547871692|EN|Inglês
16858554787169|3|168585547871693|ES|Espanhol
98921794690866|0|989217946908660|EN|Inglês
79852346744810|0|798523467448100|EN|Inglês
79852346744810|1|798523467448101|ES|Espanhol
79852346744810|2|798523467448102|PT|Português
70238215709583|0|702382157095830|EN|Inglês
70238215709583|1|702382157095831|FR|Francês
52770405372343|0|527704053723430|EN|Inglês
52770405372343|1|527704053723431|ES|Espanhol
15254803722805|0|152548037228050|PT|Português
15254803722805|1|152548037228051|EN|Inglês
76126565110941|0|761265651109410|EN|Inglês
76126565110941|1|761265651109411|ES|Espanhol
81008684695993|0|810086846959930|EN|Inglês
80334653242457|0|803346532424570|EN|Inglês
07758554175848|0|077585541758480|EN|Inglês
07758554175848|1|077585541758481|FR|Francês
27578264303416|0|275782643034160|FR|Francês
